time_ps,time_us,ideal_clk,Fout,E_combined,edge_type
152368000,152.368,1,0,642,ideal_clk_rise
152376000,152.376,1,0,642,ideal_clk_rise
152384000,152.384,1,0,642,ideal_clk_rise
152392000,152.392,1,0,642,ideal_clk_rise
152400000,152.400,1,0,642,ideal_clk_rise
152408000,152.408,1,0,642,ideal_clk_rise
152416000,152.416,1,0,642,ideal_clk_rise
152424000,152.424,1,0,642,ideal_clk_rise
152432000,152.432,1,0,642,ideal_clk_rise
152440000,152.440,1,0,642,ideal_clk_rise
152448000,152.448,1,0,-168,ideal_clk_rise
152456000,152.456,1,0,-168,ideal_clk_rise
152464000,152.464,1,0,-168,ideal_clk_rise
152472000,152.472,1,0,-168,ideal_clk_rise
152480000,152.480,1,0,-168,ideal_clk_rise
152488000,152.488,1,0,-168,ideal_clk_rise
152496000,152.496,1,0,-168,ideal_clk_rise
152504000,152.504,1,0,-168,ideal_clk_rise
152512000,152.512,1,0,-168,ideal_clk_rise
152520000,152.520,1,0,-168,ideal_clk_rise
152528000,152.528,1,0,-168,ideal_clk_rise
152536000,152.536,1,0,-168,ideal_clk_rise
152544000,152.544,1,0,-168,ideal_clk_rise
152552000,152.552,1,0,-168,ideal_clk_rise
152560000,152.560,1,0,-168,ideal_clk_rise
152568000,152.568,1,0,44,ideal_clk_rise
152576000,152.576,1,0,44,ideal_clk_rise
152584000,152.584,1,0,44,ideal_clk_rise
152592000,152.592,1,0,44,ideal_clk_rise
152600000,152.600,1,0,44,ideal_clk_rise
152608000,152.608,1,0,44,ideal_clk_rise
152616000,152.616,1,0,44,ideal_clk_rise
152624000,152.624,1,0,44,ideal_clk_rise
152632000,152.632,1,0,44,ideal_clk_rise
152640000,152.640,1,0,44,ideal_clk_rise
152648000,152.648,1,0,44,ideal_clk_rise
152656000,152.656,1,0,44,ideal_clk_rise
152664000,152.664,1,0,44,ideal_clk_rise
152672000,152.672,1,0,44,ideal_clk_rise
152680000,152.680,1,0,257,ideal_clk_rise
152688000,152.688,1,0,257,ideal_clk_rise
152696000,152.696,1,0,257,ideal_clk_rise
152704000,152.704,1,0,257,ideal_clk_rise
152712000,152.712,1,0,257,ideal_clk_rise
152720000,152.720,1,0,257,ideal_clk_rise
152728000,152.728,1,0,257,ideal_clk_rise
152736000,152.736,1,0,257,ideal_clk_rise
152744000,152.744,1,0,257,ideal_clk_rise
152752000,152.752,1,0,257,ideal_clk_rise
152760000,152.760,1,0,257,ideal_clk_rise
152768000,152.768,1,0,257,ideal_clk_rise
152776000,152.776,1,0,257,ideal_clk_rise
152784000,152.784,1,0,257,ideal_clk_rise
152792000,152.792,1,0,-554,ideal_clk_rise
152800000,152.800,1,0,-554,ideal_clk_rise
152808000,152.808,1,0,-554,ideal_clk_rise
152816000,152.816,1,0,-554,ideal_clk_rise
152824000,152.824,1,0,-554,ideal_clk_rise
152832000,152.832,1,0,-554,ideal_clk_rise
152840000,152.840,1,0,-554,ideal_clk_rise
152848000,152.848,1,0,-554,ideal_clk_rise
152856000,152.856,1,0,-554,ideal_clk_rise
152864000,152.864,1,0,-554,ideal_clk_rise
152872000,152.872,1,0,-554,ideal_clk_rise
152880000,152.880,1,0,-554,ideal_clk_rise
152888000,152.888,1,0,-554,ideal_clk_rise
152896000,152.896,1,0,-554,ideal_clk_rise
152904000,152.904,1,0,682,ideal_clk_rise
152912000,152.912,1,0,682,ideal_clk_rise
152920000,152.920,1,0,682,ideal_clk_rise
152928000,152.928,1,0,682,ideal_clk_rise
152936000,152.936,1,0,682,ideal_clk_rise
152944000,152.944,1,0,682,ideal_clk_rise
152952000,152.952,1,0,682,ideal_clk_rise
152960000,152.960,1,0,682,ideal_clk_rise
152968000,152.968,1,0,682,ideal_clk_rise
152976000,152.976,1,0,682,ideal_clk_rise
152984000,152.984,1,0,682,ideal_clk_rise
152992000,152.992,1,0,682,ideal_clk_rise
153000000,153.000,1,0,682,ideal_clk_rise
153008000,153.008,1,0,682,ideal_clk_rise
153016000,153.016,1,0,682,ideal_clk_rise
153024000,153.024,1,0,-128,ideal_clk_rise
153032000,153.032,1,0,-128,ideal_clk_rise
153040000,153.040,1,0,-128,ideal_clk_rise
153048000,153.048,1,0,-128,ideal_clk_rise
153056000,153.056,1,0,-128,ideal_clk_rise
153064000,153.064,1,0,-128,ideal_clk_rise
153072000,153.072,1,0,-128,ideal_clk_rise
153080000,153.080,1,0,-128,ideal_clk_rise
153088000,153.088,1,0,-128,ideal_clk_rise
153096000,153.096,1,0,-128,ideal_clk_rise
153104000,153.104,1,0,-128,ideal_clk_rise
153112000,153.112,1,0,-128,ideal_clk_rise
153120000,153.120,1,0,-128,ideal_clk_rise
153128000,153.128,1,0,-128,ideal_clk_rise
153136000,153.136,1,0,-940,ideal_clk_rise
153144000,153.144,1,0,-940,ideal_clk_rise
153152000,153.152,1,0,-940,ideal_clk_rise
153160000,153.160,1,0,-940,ideal_clk_rise
153168000,153.168,1,0,-940,ideal_clk_rise
153176000,153.176,1,0,-940,ideal_clk_rise
153184000,153.184,1,0,-940,ideal_clk_rise
153192000,153.192,1,0,-940,ideal_clk_rise
153200000,153.200,1,0,-940,ideal_clk_rise
153208000,153.208,1,0,-940,ideal_clk_rise
153216000,153.216,1,0,-940,ideal_clk_rise
153224000,153.224,1,0,-940,ideal_clk_rise
153232000,153.232,1,0,-940,ideal_clk_rise
153240000,153.240,1,1,-940,ideal_clk_rise
153248000,153.248,1,0,1320,ideal_clk_rise
153256000,153.256,1,0,1320,ideal_clk_rise
153264000,153.264,1,0,1320,ideal_clk_rise
153272000,153.272,1,0,1320,ideal_clk_rise
153280000,153.280,1,0,1320,ideal_clk_rise
153288000,153.288,1,0,1320,ideal_clk_rise
153296000,153.296,1,0,1320,ideal_clk_rise
153304000,153.304,1,0,1320,ideal_clk_rise
153312000,153.312,1,0,1320,ideal_clk_rise
153320000,153.320,1,0,1320,ideal_clk_rise
153328000,153.328,1,0,1320,ideal_clk_rise
153336000,153.336,1,0,1320,ideal_clk_rise
153344000,153.344,1,0,1320,ideal_clk_rise
153352000,153.352,1,0,1320,ideal_clk_rise
153360000,153.360,1,0,-513,ideal_clk_rise
153368000,153.368,1,0,-513,ideal_clk_rise
153376000,153.376,1,0,-513,ideal_clk_rise
153384000,153.384,1,0,-513,ideal_clk_rise
153392000,153.392,1,0,-513,ideal_clk_rise
153400000,153.400,1,0,-513,ideal_clk_rise
153408000,153.408,1,0,-513,ideal_clk_rise
153416000,153.416,1,0,-513,ideal_clk_rise
153424000,153.424,1,0,-513,ideal_clk_rise
153432000,153.432,1,0,-513,ideal_clk_rise
153440000,153.440,1,0,-513,ideal_clk_rise
153448000,153.448,1,0,-513,ideal_clk_rise
153456000,153.456,1,0,-513,ideal_clk_rise
153464000,153.464,1,0,-513,ideal_clk_rise
153472000,153.472,1,0,-513,ideal_clk_rise
153480000,153.480,1,0,-302,ideal_clk_rise
153488000,153.488,1,0,-302,ideal_clk_rise
153496000,153.496,1,0,-302,ideal_clk_rise
153504000,153.504,1,0,-302,ideal_clk_rise
153512000,153.512,1,0,-302,ideal_clk_rise
153520000,153.520,1,0,-302,ideal_clk_rise
153528000,153.528,1,0,-302,ideal_clk_rise
153536000,153.536,1,0,-302,ideal_clk_rise
153544000,153.544,1,0,-302,ideal_clk_rise
153552000,153.552,1,0,-302,ideal_clk_rise
153560000,153.560,1,0,-302,ideal_clk_rise
153568000,153.568,1,0,-302,ideal_clk_rise
153576000,153.576,1,0,-302,ideal_clk_rise
153584000,153.584,1,0,-302,ideal_clk_rise
153592000,153.592,1,0,-89,ideal_clk_rise
153600000,153.600,1,0,-89,ideal_clk_rise
153608000,153.608,1,0,-89,ideal_clk_rise
153616000,153.616,1,0,-89,ideal_clk_rise
153624000,153.624,1,0,-89,ideal_clk_rise
153632000,153.632,1,0,-89,ideal_clk_rise
153640000,153.640,1,0,-89,ideal_clk_rise
153648000,153.648,1,0,-89,ideal_clk_rise
153656000,153.656,1,0,-89,ideal_clk_rise
153664000,153.664,1,0,-89,ideal_clk_rise
153672000,153.672,1,0,-89,ideal_clk_rise
153680000,153.680,1,0,-89,ideal_clk_rise
153688000,153.688,1,0,-89,ideal_clk_rise
153696000,153.696,1,0,-89,ideal_clk_rise
153704000,153.704,1,0,124,ideal_clk_rise
153712000,153.712,1,0,124,ideal_clk_rise
153720000,153.720,1,0,124,ideal_clk_rise
153728000,153.728,1,0,124,ideal_clk_rise
153736000,153.736,1,0,124,ideal_clk_rise
153744000,153.744,1,0,124,ideal_clk_rise
153752000,153.752,1,0,124,ideal_clk_rise
153760000,153.760,1,0,124,ideal_clk_rise
153768000,153.768,1,0,124,ideal_clk_rise
153776000,153.776,1,0,124,ideal_clk_rise
153784000,153.784,1,0,124,ideal_clk_rise
153792000,153.792,1,0,124,ideal_clk_rise
153800000,153.800,1,0,124,ideal_clk_rise
153808000,153.808,1,0,124,ideal_clk_rise
153816000,153.816,1,0,337,ideal_clk_rise
153824000,153.824,1,0,337,ideal_clk_rise
153832000,153.832,1,0,337,ideal_clk_rise
153840000,153.840,1,0,337,ideal_clk_rise
153848000,153.848,1,0,337,ideal_clk_rise
153856000,153.856,1,0,337,ideal_clk_rise
153864000,153.864,1,0,337,ideal_clk_rise
153872000,153.872,1,0,337,ideal_clk_rise
153880000,153.880,1,0,337,ideal_clk_rise
153888000,153.888,1,0,337,ideal_clk_rise
153896000,153.896,1,0,337,ideal_clk_rise
153904000,153.904,1,0,337,ideal_clk_rise
153912000,153.912,1,0,337,ideal_clk_rise
153920000,153.920,1,0,337,ideal_clk_rise
153928000,153.928,1,0,-474,ideal_clk_rise
153936000,153.936,1,0,-474,ideal_clk_rise
153944000,153.944,1,0,-474,ideal_clk_rise
153952000,153.952,1,0,-474,ideal_clk_rise
153960000,153.960,1,0,-474,ideal_clk_rise
153968000,153.968,1,0,-474,ideal_clk_rise
153976000,153.976,1,0,-474,ideal_clk_rise
153984000,153.984,1,0,-474,ideal_clk_rise
153992000,153.992,1,0,-474,ideal_clk_rise
154000000,154.000,1,0,-474,ideal_clk_rise
154008000,154.008,1,0,-474,ideal_clk_rise
154016000,154.016,1,0,-474,ideal_clk_rise
154024000,154.024,1,0,-474,ideal_clk_rise
154032000,154.032,1,0,-474,ideal_clk_rise
154040000,154.040,1,0,-474,ideal_clk_rise
154048000,154.048,1,0,762,ideal_clk_rise
154056000,154.056,1,0,762,ideal_clk_rise
154064000,154.064,1,0,762,ideal_clk_rise
154072000,154.072,1,0,762,ideal_clk_rise
154080000,154.080,1,0,762,ideal_clk_rise
154088000,154.088,1,0,762,ideal_clk_rise
154096000,154.096,1,0,762,ideal_clk_rise
154104000,154.104,1,0,762,ideal_clk_rise
154112000,154.112,1,0,762,ideal_clk_rise
154120000,154.120,1,0,762,ideal_clk_rise
154128000,154.128,1,0,762,ideal_clk_rise
154136000,154.136,1,0,762,ideal_clk_rise
154144000,154.144,1,0,762,ideal_clk_rise
154152000,154.152,1,0,762,ideal_clk_rise
154160000,154.160,1,0,-1072,ideal_clk_rise
154168000,154.168,1,0,-1072,ideal_clk_rise
154176000,154.176,1,0,-1072,ideal_clk_rise
154184000,154.184,1,0,-1072,ideal_clk_rise
154192000,154.192,1,0,-1072,ideal_clk_rise
154200000,154.200,1,0,-1072,ideal_clk_rise
154208000,154.208,1,0,-1072,ideal_clk_rise
154216000,154.216,1,0,-1072,ideal_clk_rise
154224000,154.224,1,0,-1072,ideal_clk_rise
154232000,154.232,1,0,-1072,ideal_clk_rise
154240000,154.240,1,0,-1072,ideal_clk_rise
154248000,154.248,1,0,-1072,ideal_clk_rise
154256000,154.256,1,0,-1072,ideal_clk_rise
154264000,154.264,1,0,-1072,ideal_clk_rise
154272000,154.272,1,0,1187,ideal_clk_rise
154280000,154.280,1,0,1187,ideal_clk_rise
154288000,154.288,1,0,1187,ideal_clk_rise
154296000,154.296,1,0,1187,ideal_clk_rise
154304000,154.304,1,0,1187,ideal_clk_rise
154312000,154.312,1,0,1187,ideal_clk_rise
154320000,154.320,1,0,1187,ideal_clk_rise
154328000,154.328,1,0,1187,ideal_clk_rise
154336000,154.336,1,0,1187,ideal_clk_rise
154344000,154.344,1,0,1187,ideal_clk_rise
154352000,154.352,1,0,1187,ideal_clk_rise
154360000,154.360,1,0,1187,ideal_clk_rise
154368000,154.368,1,0,1187,ideal_clk_rise
154376000,154.376,1,0,1187,ideal_clk_rise
154384000,154.384,1,0,1187,ideal_clk_rise
154392000,154.392,1,0,-646,ideal_clk_rise
154400000,154.400,1,0,-646,ideal_clk_rise
154408000,154.408,1,0,-646,ideal_clk_rise
154416000,154.416,1,0,-646,ideal_clk_rise
154424000,154.424,1,0,-646,ideal_clk_rise
154432000,154.432,1,0,-646,ideal_clk_rise
154440000,154.440,1,0,-646,ideal_clk_rise
154448000,154.448,1,0,-646,ideal_clk_rise
154456000,154.456,1,0,-646,ideal_clk_rise
154464000,154.464,1,0,-646,ideal_clk_rise
154472000,154.472,1,0,-646,ideal_clk_rise
154480000,154.480,1,0,-646,ideal_clk_rise
154488000,154.488,1,0,-646,ideal_clk_rise
154496000,154.496,1,0,-646,ideal_clk_rise
154504000,154.504,1,0,-435,ideal_clk_rise
154512000,154.512,1,0,-435,ideal_clk_rise
154520000,154.520,1,0,-435,ideal_clk_rise
154528000,154.528,1,0,-435,ideal_clk_rise
154536000,154.536,1,0,-435,ideal_clk_rise
154544000,154.544,1,0,-435,ideal_clk_rise
154552000,154.552,1,0,-435,ideal_clk_rise
154560000,154.560,1,0,-435,ideal_clk_rise
154568000,154.568,1,0,-435,ideal_clk_rise
154576000,154.576,1,0,-435,ideal_clk_rise
154584000,154.584,1,0,-435,ideal_clk_rise
154592000,154.592,1,0,-435,ideal_clk_rise
154600000,154.600,1,0,-435,ideal_clk_rise
154608000,154.608,1,1,-435,ideal_clk_rise
154616000,154.616,1,0,802,ideal_clk_rise
154624000,154.624,1,0,802,ideal_clk_rise
154632000,154.632,1,0,802,ideal_clk_rise
154640000,154.640,1,0,802,ideal_clk_rise
154648000,154.648,1,0,802,ideal_clk_rise
154656000,154.656,1,0,802,ideal_clk_rise
154664000,154.664,1,0,802,ideal_clk_rise
154672000,154.672,1,0,802,ideal_clk_rise
154680000,154.680,1,0,802,ideal_clk_rise
154688000,154.688,1,0,802,ideal_clk_rise
154696000,154.696,1,0,802,ideal_clk_rise
154704000,154.704,1,0,802,ideal_clk_rise
154712000,154.712,1,0,802,ideal_clk_rise
154720000,154.720,1,0,802,ideal_clk_rise
154728000,154.728,1,0,-1032,ideal_clk_rise
154736000,154.736,1,0,-1032,ideal_clk_rise
154744000,154.744,1,0,-1032,ideal_clk_rise
154752000,154.752,1,0,-1032,ideal_clk_rise
154760000,154.760,1,0,-1032,ideal_clk_rise
154768000,154.768,1,0,-1032,ideal_clk_rise
154776000,154.776,1,0,-1032,ideal_clk_rise
154784000,154.784,1,0,-1032,ideal_clk_rise
154792000,154.792,1,0,-1032,ideal_clk_rise
154800000,154.800,1,0,-1032,ideal_clk_rise
154808000,154.808,1,0,-1032,ideal_clk_rise
154816000,154.816,1,0,-1032,ideal_clk_rise
154824000,154.824,1,0,-1032,ideal_clk_rise
154832000,154.832,1,0,-1032,ideal_clk_rise
154840000,154.840,1,0,-1032,ideal_clk_rise
154848000,154.848,1,0,1227,ideal_clk_rise
154856000,154.856,1,0,1227,ideal_clk_rise
154864000,154.864,1,0,1227,ideal_clk_rise
154872000,154.872,1,0,1227,ideal_clk_rise
154880000,154.880,1,0,1227,ideal_clk_rise
154888000,154.888,1,0,1227,ideal_clk_rise
154896000,154.896,1,0,1227,ideal_clk_rise
154904000,154.904,1,0,1227,ideal_clk_rise
154912000,154.912,1,0,1227,ideal_clk_rise
154920000,154.920,1,0,1227,ideal_clk_rise
154928000,154.928,1,0,1227,ideal_clk_rise
154936000,154.936,1,0,1227,ideal_clk_rise
154944000,154.944,1,0,1227,ideal_clk_rise
154952000,154.952,1,0,1227,ideal_clk_rise
154960000,154.960,1,0,-606,ideal_clk_rise
154968000,154.968,1,0,-606,ideal_clk_rise
154976000,154.976,1,0,-606,ideal_clk_rise
154984000,154.984,1,0,-606,ideal_clk_rise
154992000,154.992,1,0,-606,ideal_clk_rise
155000000,155.000,1,0,-606,ideal_clk_rise
155008000,155.008,1,0,-606,ideal_clk_rise
155016000,155.016,1,0,-606,ideal_clk_rise
155024000,155.024,1,0,-606,ideal_clk_rise
155032000,155.032,1,0,-606,ideal_clk_rise
155040000,155.040,1,0,-606,ideal_clk_rise
155048000,155.048,1,0,-606,ideal_clk_rise
155056000,155.056,1,0,-606,ideal_clk_rise
155064000,155.064,1,0,-606,ideal_clk_rise
155072000,155.072,1,0,-395,ideal_clk_rise
155080000,155.080,1,0,-395,ideal_clk_rise
155088000,155.088,1,0,-395,ideal_clk_rise
155096000,155.096,1,0,-395,ideal_clk_rise
155104000,155.104,1,0,-395,ideal_clk_rise
155112000,155.112,1,0,-395,ideal_clk_rise
155120000,155.120,1,0,-395,ideal_clk_rise
155128000,155.128,1,0,-395,ideal_clk_rise
155136000,155.136,1,0,-395,ideal_clk_rise
155144000,155.144,1,0,-395,ideal_clk_rise
155152000,155.152,1,0,-395,ideal_clk_rise
155160000,155.160,1,0,-395,ideal_clk_rise
155168000,155.168,1,0,-395,ideal_clk_rise
155176000,155.176,1,1,-395,ideal_clk_rise
155184000,155.184,1,0,842,ideal_clk_rise
155192000,155.192,1,0,842,ideal_clk_rise
155200000,155.200,1,0,842,ideal_clk_rise
155208000,155.208,1,0,842,ideal_clk_rise
155216000,155.216,1,0,842,ideal_clk_rise
155224000,155.224,1,0,842,ideal_clk_rise
155232000,155.232,1,0,842,ideal_clk_rise
155240000,155.240,1,0,842,ideal_clk_rise
155248000,155.248,1,0,842,ideal_clk_rise
155256000,155.256,1,0,842,ideal_clk_rise
155264000,155.264,1,0,842,ideal_clk_rise
155272000,155.272,1,0,842,ideal_clk_rise
155280000,155.280,1,0,842,ideal_clk_rise
155288000,155.288,1,0,842,ideal_clk_rise
155296000,155.296,1,0,842,ideal_clk_rise
155304000,155.304,1,0,32,ideal_clk_rise
155312000,155.312,1,0,32,ideal_clk_rise
155320000,155.320,1,0,32,ideal_clk_rise
155328000,155.328,1,0,32,ideal_clk_rise
155336000,155.336,1,0,32,ideal_clk_rise
155344000,155.344,1,0,32,ideal_clk_rise
155352000,155.352,1,0,32,ideal_clk_rise
155360000,155.360,1,0,32,ideal_clk_rise
155368000,155.368,1,0,32,ideal_clk_rise
155376000,155.376,1,0,32,ideal_clk_rise
155384000,155.384,1,0,32,ideal_clk_rise
155392000,155.392,1,0,32,ideal_clk_rise
155400000,155.400,1,0,32,ideal_clk_rise
155408000,155.408,1,0,32,ideal_clk_rise
155416000,155.416,1,0,-780,ideal_clk_rise
155424000,155.424,1,0,-780,ideal_clk_rise
155432000,155.432,1,0,-780,ideal_clk_rise
155440000,155.440,1,0,-780,ideal_clk_rise
155448000,155.448,1,0,-780,ideal_clk_rise
155456000,155.456,1,0,-780,ideal_clk_rise
155464000,155.464,1,0,-780,ideal_clk_rise
155472000,155.472,1,0,-780,ideal_clk_rise
155480000,155.480,1,0,-780,ideal_clk_rise
155488000,155.488,1,0,-780,ideal_clk_rise
155496000,155.496,1,0,-780,ideal_clk_rise
155504000,155.504,1,0,-780,ideal_clk_rise
155512000,155.512,1,0,-780,ideal_clk_rise
155520000,155.520,1,0,-780,ideal_clk_rise
155528000,155.528,1,0,456,ideal_clk_rise
155536000,155.536,1,0,456,ideal_clk_rise
155544000,155.544,1,0,456,ideal_clk_rise
155552000,155.552,1,0,456,ideal_clk_rise
155560000,155.560,1,0,456,ideal_clk_rise
155568000,155.568,1,0,456,ideal_clk_rise
155576000,155.576,1,0,456,ideal_clk_rise
155584000,155.584,1,0,456,ideal_clk_rise
155592000,155.592,1,0,456,ideal_clk_rise
155600000,155.600,1,0,456,ideal_clk_rise
155608000,155.608,1,0,456,ideal_clk_rise
155616000,155.616,1,0,456,ideal_clk_rise
155624000,155.624,1,0,456,ideal_clk_rise
155632000,155.632,1,0,456,ideal_clk_rise
155640000,155.640,1,0,-354,ideal_clk_rise
155648000,155.648,1,0,-354,ideal_clk_rise
155656000,155.656,1,0,-354,ideal_clk_rise
155664000,155.664,1,0,-354,ideal_clk_rise
155672000,155.672,1,0,-354,ideal_clk_rise
155680000,155.680,1,0,-354,ideal_clk_rise
155688000,155.688,1,0,-354,ideal_clk_rise
155696000,155.696,1,0,-354,ideal_clk_rise
155704000,155.704,1,0,-354,ideal_clk_rise
155712000,155.712,1,0,-354,ideal_clk_rise
155720000,155.720,1,0,-354,ideal_clk_rise
155728000,155.728,1,0,-354,ideal_clk_rise
155736000,155.736,1,0,-354,ideal_clk_rise
155744000,155.744,1,0,-354,ideal_clk_rise
155752000,155.752,1,0,-354,ideal_clk_rise
155760000,155.760,1,0,882,ideal_clk_rise
155768000,155.768,1,0,882,ideal_clk_rise
155776000,155.776,1,0,882,ideal_clk_rise
155784000,155.784,1,0,882,ideal_clk_rise
155792000,155.792,1,0,882,ideal_clk_rise
155800000,155.800,1,0,882,ideal_clk_rise
155808000,155.808,1,0,882,ideal_clk_rise
155816000,155.816,1,0,882,ideal_clk_rise
155824000,155.824,1,0,882,ideal_clk_rise
155832000,155.832,1,0,882,ideal_clk_rise
155840000,155.840,1,0,882,ideal_clk_rise
155848000,155.848,1,0,882,ideal_clk_rise
155856000,155.856,1,0,882,ideal_clk_rise
155864000,155.864,1,0,882,ideal_clk_rise
155872000,155.872,1,0,-952,ideal_clk_rise
155880000,155.880,1,0,-952,ideal_clk_rise
155888000,155.888,1,0,-952,ideal_clk_rise
155896000,155.896,1,0,-952,ideal_clk_rise
155904000,155.904,1,0,-952,ideal_clk_rise
155912000,155.912,1,0,-952,ideal_clk_rise
155920000,155.920,1,0,-952,ideal_clk_rise
155928000,155.928,1,0,-952,ideal_clk_rise
155936000,155.936,1,0,-952,ideal_clk_rise
155944000,155.944,1,0,-952,ideal_clk_rise
155952000,155.952,1,0,-952,ideal_clk_rise
155960000,155.960,1,0,-952,ideal_clk_rise
155968000,155.968,1,0,-952,ideal_clk_rise
155976000,155.976,1,0,-952,ideal_clk_rise
155984000,155.984,1,0,283,ideal_clk_rise
155992000,155.992,1,0,283,ideal_clk_rise
156000000,156.000,1,0,283,ideal_clk_rise
156008000,156.008,1,0,283,ideal_clk_rise
156016000,156.016,1,0,283,ideal_clk_rise
156024000,156.024,1,0,283,ideal_clk_rise
156032000,156.032,1,0,283,ideal_clk_rise
156040000,156.040,1,0,283,ideal_clk_rise
156048000,156.048,1,0,283,ideal_clk_rise
156056000,156.056,1,0,283,ideal_clk_rise
156064000,156.064,1,0,283,ideal_clk_rise
156072000,156.072,1,0,283,ideal_clk_rise
156080000,156.080,1,0,283,ideal_clk_rise
156088000,156.088,1,1,283,ideal_clk_rise
156096000,156.096,1,0,497,ideal_clk_rise
156104000,156.104,1,0,497,ideal_clk_rise
156112000,156.112,1,0,497,ideal_clk_rise
156120000,156.120,1,0,497,ideal_clk_rise
156128000,156.128,1,0,497,ideal_clk_rise
156136000,156.136,1,0,497,ideal_clk_rise
156144000,156.144,1,0,497,ideal_clk_rise
156152000,156.152,1,0,497,ideal_clk_rise
156160000,156.160,1,0,497,ideal_clk_rise
156168000,156.168,1,0,497,ideal_clk_rise
156176000,156.176,1,0,497,ideal_clk_rise
156184000,156.184,1,0,497,ideal_clk_rise
156192000,156.192,1,0,497,ideal_clk_rise
156200000,156.200,1,0,497,ideal_clk_rise
156208000,156.208,1,0,-314,ideal_clk_rise
156216000,156.216,1,0,-314,ideal_clk_rise
156224000,156.224,1,0,-314,ideal_clk_rise
156232000,156.232,1,0,-314,ideal_clk_rise
156240000,156.240,1,0,-314,ideal_clk_rise
156248000,156.248,1,0,-314,ideal_clk_rise
156256000,156.256,1,0,-314,ideal_clk_rise
156264000,156.264,1,0,-314,ideal_clk_rise
156272000,156.272,1,0,-314,ideal_clk_rise
156280000,156.280,1,0,-314,ideal_clk_rise
156288000,156.288,1,0,-314,ideal_clk_rise
156296000,156.296,1,0,-314,ideal_clk_rise
156304000,156.304,1,0,-314,ideal_clk_rise
156312000,156.312,1,0,-314,ideal_clk_rise
156320000,156.320,1,0,-314,ideal_clk_rise
156328000,156.328,1,0,-102,ideal_clk_rise
156336000,156.336,1,0,-102,ideal_clk_rise
156344000,156.344,1,0,-102,ideal_clk_rise
156352000,156.352,1,0,-102,ideal_clk_rise
156360000,156.360,1,0,-102,ideal_clk_rise
156368000,156.368,1,0,-102,ideal_clk_rise
156376000,156.376,1,0,-102,ideal_clk_rise
156384000,156.384,1,0,-102,ideal_clk_rise
156392000,156.392,1,0,-102,ideal_clk_rise
156400000,156.400,1,0,-102,ideal_clk_rise
156408000,156.408,1,0,-102,ideal_clk_rise
156416000,156.416,1,0,-102,ideal_clk_rise
156424000,156.424,1,0,-102,ideal_clk_rise
156432000,156.432,1,0,-102,ideal_clk_rise
156440000,156.440,1,0,-913,ideal_clk_rise
156448000,156.448,1,0,-913,ideal_clk_rise
156456000,156.456,1,0,-913,ideal_clk_rise
156464000,156.464,1,0,-913,ideal_clk_rise
156472000,156.472,1,0,-913,ideal_clk_rise
156480000,156.480,1,0,-913,ideal_clk_rise
156488000,156.488,1,0,-913,ideal_clk_rise
156496000,156.496,1,0,-913,ideal_clk_rise
156504000,156.504,1,0,-913,ideal_clk_rise
156512000,156.512,1,0,-913,ideal_clk_rise
